CEO,salary,bonus,stockAwards,optionAwards,nonEquityIncentiveCompensation,total,Revenue,Net Income Common,salary/revenue,bonus/revenue,stockAwards/revenue,optionAwards/revenue,nonEquityIncentiveCompensation/revenue,all_Equity_Awards
True,13414412,0,22110048,2762791,20627563,84688067,247335677500.0,10358892250.0,5.423565308324756e-05,0.0,8.939287782289314e-05,1.1170208147589222e-05,8.339905996780429e-05,24872839
False,5565972,1306407,23593194,3982505,7076190,44303031,42368765086.90476,4215585583.3333335,0.0001313697009715376,3.083420055600774e-05,0.0005568534733454417,9.399624916683973e-05,0.0001670143084294683,27575699
True,13144564,4894072,88114598,15356440,21540489,149759431,50825132339.28571,5153497250.0,0.0002586233108504825,9.62923611753606e-05,0.0017336816245117985,0.0003021426466238655,0.0004238156992136368,103471038
True,8185002,6379,15554864,1372163,0,25426585,32600977450.0,6713270600.0,0.00025106615323277677,1.9566897985753492e-07,0.0004771287616715308,4.208962759182547e-05,0.0,16927027
False,7349791,6333,4717070,341098,0,13901136,40761216150.0,8316154600.0,0.00018031333935064644,1.5536827892216852e-07,0.00011572446667541346,8.368199779534792e-06,0.0,5058168
True,42627500,58122041,191620770,0,0,366208319,581195250000.0,125585250000.0,7.334454299136134e-05,0.00010000432900991534,0.00032970119766119905,0.0,0.0,191620770
False,23794327,58325641,128899824,0,9439051,263104613,517152500000.0,113006500000.0,4.601027163167538e-05,0.0001127822856894243,0.00024924915571325674,0.0,1.8251968229874167e-05,128899824
True,13937585,0,40962373,24109406,18487040,104875280,146861050000.0,10563853775.0,9.490320953036902e-05,0.0,0.0002789192437341283,0.00016416473939141795,0.00012588116454294722,65071779
False,7636203,0,11571969,4286939,5529346,32227004,128182919250.0,9035656250.0,5.9572703170434306e-05,0.0,9.027699687062634e-05,3.344391768484396e-05,4.313637130713108e-05,15858908
False,7785372,0,18883209,4450656,17300902,55637045,301747750000.0,867500000.0,2.5800928093084373e-05,0.0,6.257945253941413e-05,1.474959133912349e-05,5.733564541906278e-05,23333865
True,14955000,0,54211217,13958902,88985141,191338667,231825000000.0,594250000.0,6.450986735684245e-05,0.0,0.00023384543082066213,6.0213100399007875e-05,0.000383846181386822,68170119
True,14954231,2523500,71161626,32792726,27769765,154245490,51176116250.0,4127222750.0,0.00029221113472048597,4.931011153078659e-05,0.001390524158815979,0.0006407818412754212,0.0005426313490524009,103954352
False,6211759,0,10537090,3440780,6895000,28499640,41333238000.0,3411518000.0,0.00015028483856019216,0.0,0.00025493018475832935,8.324486941961817e-05,0.00016681490087952944,13977870
False,7754498,2050000,14697523,6262715,10109999,41981560,67944840175.0,14650594250.0,0.00011412931401453546,3.017153318368226e-05,0.0002163155136158211,9.217351875241203e-05,0.0001487971562514607,20960238
True,13797144,0,43949747,14926149,24033100,104905213,56508994825.0,12092068425.0,0.00024415836881770263,0.0,0.0007777478105230126,0.00026413757749937114,0.0004252968943161519,58875896
False,8188280,0,23676186,7189967,13716151,77706713,427032750000.0,27928750000.0,1.9174829096831567e-05,0.0,5.544348998993637e-05,1.6837038845381296e-05,3.211966997847355e-05,30866153
True,13731332,0,69627783,26123517,33749204,233118671,427032750000.0,27928750000.0,3.215521994507447e-05,0.0,0.00016305021804533727,6.117450476573519e-05,7.903188689860439e-05,95751300
False,9268948,18591574,10789157,12309344,2835970,54692797,1010710250000.0,91020250000.0,9.170727218804796e-06,1.839456362493603e-05,1.067482693482133e-05,1.2178904883966498e-05,2.8059179176227807e-06,23098501
True,12169104,39372410,24149965,32141100,6277681,115064870,981153750000.0,85529250000.0,1.2402851235089302e-05,4.0128685234093025e-05,2.4613843650905886e-05,3.2758474398125675e-05,6.398264288344207e-06,56291065
False,11645000,866666,24332407,4080022,9218366,69898190,130151500000.0,-6902000000.0,8.947265302359174e-05,6.658901357264419e-06,0.00018695448765477154,3.134825184496529e-05,7.082796587054318e-05,28412429
True,22500000,3033334,93788958,26022996,29785900,216812057,130151500000.0,-6902000000.0,0.00017287545667933138,2.3306177800486357e-05,0.0007206137309212726,0.00019994388078508506,0.00022885560289355098,119811954
True,11925000,0,51845944,46439280,33430250,156991180,208549000000.0,7949500000.0,5.718080642918451e-05,0.0,0.00024860317719097193,0.00022267802770571904,0.00016029925820790317,98285224
False,8522500,0,11190804,9908650,16169000,51219932,223697250000.0,8225500000.0,3.8098367324587136e-05,0.0,5.00265604516819e-05,4.429491198483665e-05,7.22807276352302e-05,21099454
False,5599481,0,8619505,0,4209081,46674587,83960000000.0,5157250000.0,6.66922463077656e-05,0.0,0.00010266204144830872,0.0,5.013197951405431e-05,8619505
True,4105775,0,28899513,0,13005000,87208412,76835000000.0,4686750000.0,5.343625951714713e-05,0.0,0.0003761243313594065,0.0,0.00016925880132752,28899513
False,8002869,570812,28860333,5429594,8608265,51827558,81487500000.0,5564000000.0,9.820977450529222e-05,7.004902592422151e-06,0.00035416883571099864,6.663100475533058e-05,0.00010563908574934806,34289927
True,10677009,0,118115182,22906888,20902166,174536015,71752500000.0,5149000000.0,0.00014880330302080068,0.0,0.0016461472701299606,0.0003192486394202293,0.00029130923661196473,141022070
False,5783361,0,12006677,5753500,4673333,31007136,37184152600.0,1766326400.0,0.0001555329514218915,0.0,0.00032289769056079013,0.0001547298942614602,0.00012568077186731426,17760177
True,11402936,0,85659005,39460374,18737655,162502155,38559155500.0,1212391900.0,0.0002957257712762926,0.0,0.002221495877937472,0.0010233723609429154,0.00048594567897110714,125119379
False,8960417,4150000,12170624,13250250,8817500,72928693,464399000000.0,51519500000.0,1.9294651797269158e-05,8.936281085876585e-06,2.620725712157003e-05,2.8532038182683426e-05,1.8986905656558263e-05,25420874
True,34601625,29150000,37821793,79133215,58702799,417153035,1177971500000.0,134844500000.0,2.9373906754110773e-05,2.4745929761458576e-05,3.2107562025057484e-05,6.717752933750944e-05,4.983380243070397e-05,116955008
True,7138535,0,52700638,25586660,10041044,96871563,233342000000.0,11972000000.0,3.059258513255222e-05,0.0,0.000225851488373289,0.00010965304145846012,4.303144740338216e-05,78287298
False,3895085,1000000,20312335,6377232,4653479,36890341,233342000000.0,11972000000.0,1.669260141766163e-05,4.285555107953133e-06,8.704963101370521e-05,2.7329979172202174e-05,1.994274069820264e-05,26689567
True,9950196,0,85117677,34178858,26400362,157445288,592385500000.0,25172000000.0,1.6796825715686828e-05,0.0,0.00014368629380698885,5.769698616863512e-05,4.456618536409146e-05,119296535
False,7233077,250000,34830440,12864504,10266242,66856307,649682500000.0,28033000000.0,1.1133248933132723e-05,3.84803346249899e-07,5.3611479453425325e-05,1.980121674818084e-05,1.5801937100045023e-05,47694944
True,8662502,2750,3300091,23317408,36562950,81802045,84520802500.0,7190005850.0,0.00010248958533019134,3.2536368783294505e-08,3.904471919797496e-05,0.00027587774027583326,0.0004325911363655119,26617499
False,4229240,2750,750032,5538816,10567384,26012157,84520802500.0,7190005850.0,5.003785902293107e-05,3.2536368783294505e-08,8.873933727735252e-06,6.55319854541135e-05,0.00012502701923588575,6288848
False,5484758,275000,13594035,648120,7256032,27925960,100523596000.0,4866758250.0,5.456189609452491e-05,2.735676109318652e-06,0.00013523227919542394,6.447441454442199e-06,7.218237596673322e-05,14242155
True,16294418,1400000,52693489,1512720,27461119,108165781,162672085250.0,7735372750.0,0.00010016726579092032,8.606270693883541e-06,0.0003239245929565534,9.299198431465365e-06,0.00016881273119353463,54206209
True,9832050,560000,48743482,2084902,16540718,85152443,53509250000.0,4852250000.0,0.00018374486654176614,1.0465480267430397e-05,0.0009109356232800871,3.896339417951102e-05,0.0003091188532823764,50828384
False,5343892,636700,16938227,580802,6404860,32854620,58882250000.0,4932750000.0,9.075556725498771e-05,1.0813105817118061e-05,0.0002876626997100145,9.863787474153926e-06,0.00010877403631824531,17519029
True,14087458,0,58275761,23011313,26430314,177792758,96647658250.0,11230760600.0,0.00014576098640237876,0.0,0.0006029712675423255,0.00023809488420791614,0.0002734708163505865,81287074
False,7137292,135000,17528020,4018236,7742611,43000709,97296017000.0,11826230350.0,7.33564663803247e-05,1.3875182578131642e-06,0.00018015146498751331,4.1299080105201015e-05,7.957788241218549e-05,21546256
True,12154817,0,70702577,28109072,22103108,137772051,557032250000.0,18172000000.0,2.182067016766085e-05,0.0,0.00012692725959762653,5.046219855313584e-05,3.9680122649990193e-05,98811649
False,7533359,500000,23997713,8718196,8316328,50899241,683881750000.0,22198250000.0,1.1015587124528473e-05,7.311205482526767e-07,3.5090442170740775e-05,1.2748104478588586e-05,1.2160476573618173e-05,32715909
True,17246833,744100,294811105,56230217,33804880,563933111,221016750000.0,-978250000.0,7.803405398007165e-05,3.3667131563557964e-06,0.0013338858027728668,0.0002544160883733925,0.00015295166542807277,351041322
False,5578542,0,18069490,2128280,6398530,38949133,181914000000.0,-1878000000.0,3.066582011280055e-05,0.0,9.93298481700144e-05,1.1699374429675561e-05,3.517337862946227e-05,20197770
True,15302591,0,46901753,2940000,16062656,192882252,801539000000.0,110027000000.0,1.9091511454838754e-05,0.0,5.851462374257522e-05,3.66794379312797e-06,2.0039768495357058e-05,49841753
False,7852500,0,22153123,1446181,3849578,81102948,801539000000.0,110027000000.0,9.796778447461696e-06,0.0,2.7638234696003563e-05,1.8042553138400003e-06,4.8027332419258455e-06,23599304
False,7487727,21466291,6179564,0,10797001,52489438,47092951250.0,18512502250.0,0.00015899889051867395,0.0004558281107939694,0.00013122057199589927,0.0,0.0002292700014208602,6179564
True,12500000,70268442,16349070,0,33611750,166004523,44039652500.0,16567254500.0,0.00028383511881707057,0.0015955721267328347,0.00037123521807988833,0.0,0.0007632156043919738,16349070
True,9624293,1000000,5919757,40572979,13236522,73118388,25663970100.0,4161524750.0,0.0003750118536804249,3.8965132678361404e-05,0.00023066411692865868,0.001580931509891371,0.0005157628359300497,46492736
False,5140926,366400,4193875,10976346,4602546,25476085,23277844875.0,3712880500.0,0.00022085059968422012,1.5740288758153346e-05,0.00018016594845960798,0.0004715361778095018,0.00019772216993090518,15170221
False,5063181,119363,4621467,2450395,2840411,23525765,24377938875.0,3185778500.0,0.00020769520450280478,4.896353240199845e-06,0.00018957578914677626,0.0001005169063949423,0.00011651563385093606,7071862
True,12615736,186326,25081002,14530078,12642613,95445901,30758224950.0,3711186750.0,0.00041015812910231026,6.057761795516097e-06,0.0008154242333805417,0.00047239650609291745,0.00041103194415645236,39611080
True,16616065,1000000,48111821,0,25776822,97116654,70971657875.0,6053790750.0,0.00023412254268126746,1.4090131609455515e-05,0.0006779018898605657,0.0,0.00036319881445350834,48111821
False,6761188,250000,19285691,82580,5043518,37965198,63974921375.0,5326318000.0,0.00010568497552920986,3.907781277832012e-06,0.00030145704887941336,1.2908183116934701e-06,7.883586085923501e-05,19368271
True,11399666,450000,85235765,0,10862455,108670230,31949089500.0,6985064500.0,0.0003568072260713408,1.4084908429080584e-05,0.0026678620997947376,0.0,0.00033999263108890786,85235765
False,5348002,350000,18463845,1837208,2936834,29455830,29615019925.0,6546225750.0,0.0001805841094668789,1.1818327351674069e-05,0.0006234621839444871,6.20363587346126e-05,9.916704454150389e-05,20301053
True,9263033,2258000,54448473,49541851,11009670,128091149,13595333150.0,199047750.0,0.0006813391696841206,0.00016608640443651062,0.0040049384887636975,0.003644033614578985,0.0008098124465600169,103990324
False,5058806,330000,8490603,13107235,2932972,30812186,13595333150.0,199047750.0,0.00037209871535954234,2.4273035192226974e-05,0.0006245233497643271,0.0009640981103872398,0.0002157337350721707,21597838
True,14374606,8500500,367545100,49482100,47565100,499685400,1028080750000.0,234012250000.0,1.3981981473731513e-05,8.268319390281358e-06,0.0003575060616590672,4.813055783799084e-05,4.626591831429584e-05,417027200
True,7302503,13000500,113379400,8576000,17472800,162466800,771241250000.0,182786250000.0,9.46850677398285e-06,1.6856593186632588e-05,0.0001470089936190524,1.111973717692097e-05,2.265542720906072e-05,121955400
False,6728077,0,45845435,13709838,6064500,72720270,57022250000.0,11879750000.0,0.00011799038094778792,0.0,0.0008039920381956166,0.00024042962177044927,0.00010635322176869555,59555273
True,9810770,0,113241526,36648834,17113619,177732597,57731250000.0,12077000000.0,0.00016993863808595865,0.0,0.0019615290852008226,0.0006348179538811302,0.00029643596838800477,149890360
False,3658846,97865,17140302,0,6130663,29768358,8838895100.0,262641000.0,0.00041394834519531745,1.107208524287159e-05,0.0019391905669295703,0.0,0.0006936006062567708,17140302
True,5422534,523748,44427909,0,8191152,69046564,12239290350.0,21726500.0,0.0004430431703910023,4.279235029341386e-05,0.003629941583990611,0.0,0.0006692505664758578,44427909
True,16695291,0,74781684,0,21476600,177086917,309734500000.0,17476750000.0,5.390194182436893e-05,0.0,0.0002414380186902008,0.0,6.933874011451743e-05,74781684
False,8016156,0,21698221,0,7193000,55194088,265675750000.0,15775250000.0,3.017270488556069e-05,0.0,8.167181611419184e-05,0.0,2.7074356617041638e-05,21698221
False,14030262,2947470,21706411,0,26145244,67290726,153021500000.0,9426375000.0,9.168817453756498e-05,1.9261803079959352e-05,0.0001418520338645223,0.0,0.00017085993798257107,21706411
True,20420000,5292800,81970631,5914607,81780925,200768147,119970650000.0,7294600000.0,0.00017020829677925393,4.4117457061372926e-05,0.0006832557046244227,4.930044973499768e-05,0.000681674434538781,87885238
True,12503395,916667,59953089,34170771,42947980,156845758,80995977750.0,3843466750.0,0.000154370566876699,1.131743853786616e-05,0.0007401983489235674,0.00042188231995261025,0.0005302483060648034,94123860
False,7189608,1834600,17516051,9399602,8129849,45765795,111101227750.0,5388716750.0,6.471222816887367e-05,1.6512868823810094e-05,0.00015765848276145625,8.460394354192904e-05,7.317514994788166e-05,26915653
True,4967600,1068150,15899922,12093328,7009953,42805061,14932783425.0,605050000.0,0.00033266403580751053,7.153053584181343e-05,0.0010647661288237025,0.0008098508935550306,0.0004694337820679938,27993250
False,3780466,1169910,8651536,7319041,2638528,22398554,27709991800.0,1137400000.0,0.00013642970475364775,4.221978874782633e-05,0.00031221719812995395,0.00026413003124742897,9.521937137491321e-05,15970577
True,12251454,250000,62842764,14172835,19305946,110118859,42070118775.0,2589871500.0,0.00029121510365880826,5.9424600471668145e-06,0.001493762457294132,0.00033688602297034996,0.0004588992511110399,77015599
False,6042751,1200000,17464600,1759254,5201889,38454805,42312142125.0,2516188250.0,0.0001428136392184611,2.8360653461006968e-05,0.0004127562236959186,4.157799420324196e-05,0.00012294080939302007,19223854
True,7058882,0,18055211,19749388,5614754,50482735,31705149900.0,8673700100.0,0.00022264149585364364,0.0,0.0005694725007434834,0.0006229078891691346,0.00017709280724769575,37804599
False,4176144,0,8976732,9919860,2029956,24890692,26477099900.0,7125900100.0,0.00015772663984245494,0.0,0.0003390375847016387,0.00037465810218890327,7.666836653813434e-05,18896592
False,5513324,0,16038599,6370259,5138381,33814061,31112818325.0,2277923750.0,0.00017720426167789157,0.0,0.0005154981086079414,0.00020474708955830345,0.0001651531836918538,22408858
True,8796644,0,59742139,25175282,12230407,107160130,29187392100.0,2091909750.0,0.00030138506276482306,0.0,0.0020468474468467498,0.0008625396168916372,0.0004190304826857073,84917421
True,12739366,0,29744212,54100609,46070465,158192476,154628750000.0,26119500000.0,8.23867877092714e-05,0.0,0.00019235887246065172,0.0003498741922184587,0.00029794242661859455,83844821
False,6951219,195000,9013133,12833223,14023509,45084101,153285000000.0,25496750000.0,4.534833153928956e-05,1.2721401311282904e-06,5.879983690511139e-05,8.372132302573637e-05,9.148650552891673e-05,21846356
True,7900000,0,85585167,0,40635503,136621336,52250950000.0,8476275000.0,0.00015119342327747152,0.0,0.0016379638456334286,0.0,0.0007776988360977168,85585167
False,5050000,0,22731663,0,11107964,39456441,58597675000.0,8965200000.0,8.618089369586763e-05,0.0,0.00038792772921451233,0.0,0.00018956322072505435,22731663
